Oficina;Unidad;Organismo;Raiz;Nivel Administracion;Comunidad;Provincia;Fecha ActivaciÃ³n
O00002671 - REGISTRO GENERAL DE LA DELEGACIÓN DE ECONOMÍA Y HACIENDA EN CÁDIZ - E/R;EA0028153 - DELEGACIÓN PROVINCIAL DE ECONOMIA Y HACIENDA EN CÁDIZ - INTERVENCIÓN TERRITORIAL.-. SEDE DE JEREZ DE LA FRONTERA;E05250001 - Ministerio de Hacienda;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;16/10/13
O00002671 - REGISTRO GENERAL DE LA DELEGACIÓN DE ECONOMÍA Y HACIENDA EN CÁDIZ - E/R;EA0028152 - DELEGACIÓN PROVINCIAL DE ECONOMIA Y HACIENDA EN CÁDIZ - INTERVENCIÓN TERRITORIAL;E05250001 - Ministerio de Hacienda;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;16/10/13
O00003039 - REGISTRO GENERAL DE LA GERENCIA TERRITORIAL DEL CATASTRO DE CÁDIZ - E/R;EA0028151 - DELEGACIÓN PROVINCIAL DE ECONOMIA Y HACIENDA EN CÁDIZ - GERENCIA TERRITORIAL DEL CATASTRO;E05250001 - Ministerio de Hacienda;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003422 - CORREOS ALCALA DE LOS GAZULES - E;EA0023379 - CORREOS ALCALA DE LOS GAZULES;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003423 - CORREOS ALCALA DEL VALLE - E;EA0023382 - CORREOS ALCALA DEL VALLE;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003424 - CORREOS ALGECIRAS OFICINA PRINCIPAL - E;EA0023421 - CORREOS ALGECIRAS OFICINA PRINCIPAL;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003425 - CORREOS ALGECIRAS SUCURSAL 1 - E;EA0023422 - CORREOS ALGECIRAS SUCURSAL 1;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003428 - CORREOS ALGECIRAS SUCURSAL 3 - E;EA0023424 - CORREOS ALGECIRAS SUCURSAL 3;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003429 - CORREOS ALGODONALES - E;EA0023428 - CORREOS ALGODONALES;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003430 - CORREOS ARCOS DE LA FRONTERA - E;EA0023511 - CORREOS ARCOS DE LA FRONTERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003431 - CORREOS BARBATE - E;EA0023596 - CORREOS BARBATE;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003432 - CORREOS BENALUP - E;EA0023664 - CORREOS BENALUP;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003433 - CORREOS BORNOS - E;EA0023728 - CORREOS BORNOS;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003434 - CORREOS CADIZ OFICINA PRINCIPAL - E;EA0023767 - CORREOS CADIZ OFICINA PRINCIPAL;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003435 - CORREOS CADIZ SUCURSAL 1 - E;EA0023768 - CORREOS CADIZ SUCURSAL 1;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003436 - CORREOS CADIZ SUCURSAL 2 - E;EA0023769 - CORREOS CADIZ SUCURSAL 2;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003437 - CORREOS CADIZ SUCURSAL 3 - E;EA0023770 - CORREOS CADIZ SUCURSAL 3;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003438 - CORREOS CHICLANA DE LA FRONTERA - E;EA0023909 - CORREOS CHICLANA DE LA FRONTERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003439 - CORREOS CHIPIONA - E;EA0023913 - CORREOS CHIPIONA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003440 - CORREOS CONIL DE LA FRONTERA - E;EA0023944 - CORREOS CONIL DE LA FRONTERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003441 - CORREOS EL PUERTO DE SANTA MARIA - E;EA0024042 - CORREOS EL PUERTO DE SANTA MARIA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003442 - CORREOS GRAZALEMA - E;EA0024227 - CORREOS GRAZALEMA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003443 - CORREOS GUADIARO - E;EA0024237 - CORREOS GUADIARO;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003444 - CORREOS JEREZ DE LA FRONTERA OFICINA PRINCIPAL - E;EA0024311 - CORREOS JEREZ DE LA FRONTERA OFICINA PRINCIPAL;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003445 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 1 - E;EA0024312 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 1;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003446 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 2 - E;EA0024313 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 2;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003447 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 3 - E;EA0024314 - CORREOS JEREZ DE LA FRONTERA SUCURSAL 3;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003448 - CORREOS JIMENA DE LA FRONTERA - E;EA0024316 - CORREOS JIMENA DE LA FRONTERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003449 - CORREOS LA BARCA DE LA FLORIDA - E;EA0024324 - CORREOS LA BARCA DE LA FLORIDA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003450 - CORREOS LA LINEA DE LA CONCEPCION - E;EA0024338 - CORREOS LA LINEA DE LA CONCEPCION;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003451 - CORREOS LOS BARRIOS - E;EA0024486 - CORREOS LOS BARRIOS;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003452 - CORREOS MEDINA-SIDONIA - E;EA0024663 - CORREOS MEDINA-SIDONIA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003453 - CORREOS OLVERA - E;EA0024818 - CORREOS OLVERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003454 - CORREOS PATERNA DE RIVERA - E;EA0024901 - CORREOS PATERNA DE RIVERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003455 - CORREOS PRADO DEL REY - E;EA0024978 - CORREOS PRADO DEL REY;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003456 - CORREOS PUERTO REAL - E;EA0024999 - CORREOS PUERTO REAL;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003457 - CORREOS PUERTO REAL SUCURSAL 1 - E;EA0025000 - CORREOS PUERTO REAL SUCURSAL 1;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003458 - CORREOS PUERTO SERRANO - E;EA0025003 - CORREOS PUERTO SERRANO;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003459 - CORREOS ROTA - E;EA0025059 - CORREOS ROTA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003460 - CORREOS ROTA-NAVAL - E;EA0025060 - CORREOS ROTA-NAVAL;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003461 - CORREOS SAN FERNANDO - E;EA0025099 - CORREOS SAN FERNANDO;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003463 - CORREOS SAN JOSE DEL VALLE - E;EA0025108 - CORREOS SAN JOSE DEL VALLE;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003464 - CORREOS SAN ROQUE - E;EA0025121 - CORREOS SAN ROQUE;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003465 - CORREOS SANLUCAR DE BARRAMEDA - E;EA0025129 - CORREOS SANLUCAR DE BARRAMEDA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003466 - CORREOS TARIFA - E;EA0025312 - CORREOS TARIFA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003467 - CORREOS TREBUJENA - E;EA0025390 - CORREOS TREBUJENA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003468 - CORREOS UBRIQUE - E;EA0025403 - CORREOS UBRIQUE;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003469 - CORREOS VEJER DE LA FRONTERA - E;EA0025478 - CORREOS VEJER DE LA FRONTERA;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003470 - CORREOS VILLAMARTIN - E;EA0025541 - CORREOS VILLAMARTIN;EA0023306 - Sociedad Estatal de Participaciones Industriales;E05250001 - Ministerio de Hacienda;Administración del Estado;Andalucía;Cádiz;7/10/13
O00003643 - OFICINA DE REGISTRO DE LA AUTORIDAD PORTUARIA DE LA BAHÍA DE ALGECIRAS - E/R;EA0001299 - AUTORIDAD PORTUARIA DE LA BAHÍA DE ALGECIRAS;EA0001277 - Puertos del Estado;E05229701 - Ministerio de Transportes y Movilidad Sostenible;Administración del Estado;Andalucía;Cádiz;18/5/21
O00003644 - OFICINA DE REGISTRO DE LA AUTORIDAD PORTUARIA DE LA BAHÍA DE CÁDIZ - E/R;EA0001300 - AUTORIDAD PORTUARIA DE LA BAHÍA DE CÁDIZ;EA0001277 - Puertos del Estado;E05229701 - Ministerio de Transportes y Movilidad Sostenible;Administración del Estado;Andalucía;Cádiz;23/1/23
O00004893 - REGISTRO DE LA DELEGACIÓN PROVINCIAL DEL INE EN CÁDIZ - E/R;EA0052259 - OFICINA DEL CENSO ELECTORAL DE LA DELEGACION PROVINCIAL DEL INE DE CADIZ;EA0042823 - Instituto Nacional de Estadística;E05234801 - Ministerio de Economía, Comercio y Empresa;Administración del Estado;Andalucía;Cádiz;5/6/17
O00004893 - REGISTRO DE LA DELEGACIÓN PROVINCIAL DEL INE EN CÁDIZ - E/R;EA0042836 - DELEGACION PROVINCIAL DEL INE DE CADIZ;EA0042823 - Instituto Nacional de Estadística;E05234801 - Ministerio de Economía, Comercio y Empresa;Administración del Estado;Andalucía;Cádiz;5/6/17
O00004931 - REGISTRO DE LA DEMARCACIÓN DE COSTAS EN ANDALUCÍA-ATLANTICO - E/R;EA0043343 - DEMARCACION DE COSTAS. ANDALUCIA-ATLANTICO CADIZ;E05068001 - Ministerio para la Transición Ecológica y el Reto Demográfico;E05068001 - Ministerio para la Transición Ecológica y el Reto Demográfico;Administración del Estado;Andalucía;Cádiz;5/2/15
O00004933 - REGISTRO DE LA DIRECCIÓN PROVINCIAL DE LA TGSS DE CÁDIZ - E/R;EA0042313 - DIRECCIÓN PROVINCIAL DE LA TGSS DE CÁDIZ;EA0042298 - Tesoreria General de la Seguridad Social;E05072501 - Ministerio de Inclusión, Seguridad Social y Migraciones;Administración del Estado;Andalucía;Cádiz;9/10/19
O00004940 - REGISTRO DE LA DIRECCIÓN PROVINCIAL DEL INSS DE CÁDIZ - E/R;EA0042152 - DIRECCIÓN PROVINCIAL DEL INSS DE CÁDIZ;EA0042131 - Instituto Nacional de la Seguridad Social;E05072501 - Ministerio de Inclusión, Seguridad Social y Migraciones;Administración del Estado;Andalucía;Cádiz;19/6/19
O00005071 - REGISTRO AUXILIAR DE LA DIRECCIÓN PROVINCIAL DEL SEPE DE CÁDIZ - E/R;EA0041556 - DIRECCION PROVINCIAL DEL SEPE DE CADIZ SUBDIRECCIÓN DE GESTIÓN ECONÓMICA;EA0041513 - Servicio Publico de Empleo Estatal;E05066501 - Ministerio de Trabajo y Economía Social;Administración del Estado;Andalucía;Cádiz;8/3/17
O00005071 - REGISTRO AUXILIAR DE LA DIRECCIÓN PROVINCIAL DEL SEPE DE CÁDIZ - E/R;EA0041557 - DIRECCION PROVINCIAL DEL SEPE DE CADIZ SUBDIRECCIÓN DE PRESTACIONES;EA0041513 - Servicio Publico de Empleo Estatal;E05066501 - Ministerio de Trabajo y Economía Social;Administración del Estado;Andalucía;Cádiz;8/3/17
O00005071 - REGISTRO AUXILIAR DE LA DIRECCIÓN PROVINCIAL DEL SEPE DE CÁDIZ - E/R;EA0041555 - DIRECCION PROVINCIAL DEL SEPE DE CADIZ;EA0041513 - Servicio Publico de Empleo Estatal;E05066501 - Ministerio de Trabajo y Economía Social;Administración del Estado;Andalucía;Cádiz;8/3/17
O00005080 - OFICINA DE REGISTRO DE LA UNIDAD DE CARRETERAS EN CÁDIZ - E/R;EA0045048 - UNIDAD DE CARRETERAS DEL ESTADO EN CÁDIZ;E05229701 - Ministerio de Transportes y Movilidad Sostenible;E05229701 - Ministerio de Transportes y Movilidad Sostenible;Administración del Estado;Andalucía;Cádiz;14/3/19
O00005094 - REGISTRO AUXILIAR DEL SERVICIO PROVINCIAL DE MUFACE EN CÁDIZ - E/R;EA0040072 - SERVICIO PROVINCIAL DE MUFACE DE CADIZ;EA0040021 - Mutualidad General de Funcionarios Civiles del Estado (MUFACE);E05251701 - Ministerio para la Transformación Digital y de la Función Pública;Administración del Estado;Andalucía;Cádiz;21/6/16
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040202 - SUBDELEGACIÓN DEL GOBIERNO EN CÁDIZ - DEPENDENCIA DEL ÁREA DE TRABAJO E INMIGRACIÓN;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040203 - OFICINA DE EXTRANJERIA EN CADIZ;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040204 - SUBDELEGACIÓN DEL GOBIERNO EN CADIZ - OFICINAS DE PESCA Y SANIDAD ANIMAL Y VEGETAL DE ALGECIRAS;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040199 - SUBDELEGACIÓN DEL GOBIERNO EN CADIZ  - SUBDELEGACIÓN;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040201 - SUBDELEGACIÓN DEL GOBIERNO EN CADIZ - DEPENDENCIA DEL AREA DE SANIDAD Y POLITICA SOCIAL;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040200 - SUBDELEGACIÓN DEL GOBIERNO EN CADIZ - DEPENDENCIA DEL AREA DE AGRICULTURA Y PESCA;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006372 - ASISTENCIA EN MATERIA DE REGISTROS: ATENCIÓN AL CIUDADANO Y REGISTRO EN CÁDIZ - E/R;EA0040205 - SUBDELEGACIÓN DEL GOBIERNO EN CADIZ - S.GRAL.;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00006374 - REG. AUX. OFICINA DE COORDINACIÓN DE LA AGE EN CAMPO DE GIBRALTAR - E/R;EA0040206 - OFICINA DE COORDINACION DE LA A.G.E. EN EL CAMPO DE GIBRALTAR;E05232701 - Ministerio de Política Territorial y Memoria Democrática;E05232701 - Ministerio de Política Territorial y Memoria Democrática;Administración del Estado;Andalucía;Cádiz;19/12/13
O00009784 - REGISTRO DE LA UAP DEL FOGASA DE CÁDIZ - E/R;EA0041462 - UNIDAD ADMINISTRATIVA DEL FOGASA DE CADIZ;EA0041447 - Fondo de Garantia Salarial;E05066501 - Ministerio de Trabajo y Economía Social;Administración del Estado;Andalucía;Cádiz;30/10/15
O00010207 - REG. AUX. DEL INTA - CENTRO DE ENSAYOS DE TORREGORDA - E/R;EA0009417 - INTA - CENTRO DE ENSAYOS DE TORREGORDA (CÁDIZ);E00116401 - Instituto Nacional de Técnica Aeroespacial Esteban Terradas (INTA);E00003301 - Ministerio de Defensa;Administración del Estado;Andalucía;Cádiz;4/3/16
O00010216 - REGISTRO AUXILIAR JEFATURA PROVINCIAL DE TRÁFICO DE CÁDIZ - E/R;E03100201 - JEFATURA PROVINCIAL DE TRÁFICO DE CÁDIZ;E00130201 - Jefatura Central de Tráfico;E00003801 - Ministerio del Interior;Administración del Estado;Andalucía;Cádiz;2/3/16
O00010222 - REGISTRO AUXILIAR OFICINA LOCAL DE TRÁFICO DE  LA LÍNEA DE LA CONCEPCIÓN - E/R;E04670601 - OFICINA LOCAL DE TRÁFICO EN LA LÍNEA DE LA CONCEPCIÓN;E00130201 - Jefatura Central de Tráfico;E00003801 - Ministerio del Interior;Administración del Estado;Andalucía;Cádiz;2/3/16
O00014256 - REGISTRO AUXILIAR DE LA DIRECCIÓN PROVINCIAL DE COMERCIO EN CÁDIZ - E/R;EA0038939 - DIRECCIÓN PROVINCIAL DE COMERCIO DE CÁDIZ, CON SEDE EN ALGECIRAS;E05234801 - Ministerio de Economía, Comercio y Empresa;E05234801 - Ministerio de Economía, Comercio y Empresa;Administración del Estado;Andalucía;Cádiz;22/1/18
O00015845 - REGISTRO DE LA DIRECCIÓN PROVINCIAL DEL ISM DE CÁDIZ - E/R;EA0042210 - DIRECCIÓN PROVINCIAL DEL ISM DE CÁDIZ;EA0042194 - Instituto Social de la Marina ;E05072501 - Ministerio de Inclusión, Seguridad Social y Migraciones;Administración del Estado;Andalucía;Cádiz;16/10/19
